1.964774022792370012e+00,2.640639777190350035e-01,2.640595026378619870e-01,3.531907506237885741e-05,9.817521315162971995e-02,3.597555220769343238e-04,1.000000000000000000e+00
1.688767838775629970e+00,2.817305843240709984e-01,1.033709898342370037e+00,1.511629944619050092e-03,3.926980523209102625e-01,3.849344135233337318e-03,1.000000000000000000e+00
1.688767838775629970e+00,1.033714373423539890e+00,2.817261092428979818e-01,1.125318572024996966e-03,3.926980523209102625e-01,2.865607724240490980e-03,1.000000000000000000e+00
1.844013712097759994e+00,5.474745243183259946e-01,5.474700492371530336e-01,1.368490603622999008e-03,3.926980523209102625e-01,3.484841841040447596e-03,1.000000000000000000e+00
2.639759474768739733e-01,1.964862053034529987e+00,2.640595026378619870e-01,6.948315409591038216e-04,2.945256394548891876e-01,2.359154680879751477e-03,1.000000000000000000e+00
1.033626343181379914e+00,1.688855869017789946e+00,2.817261092428979818e-01,1.005711919206078936e-03,3.926980523209102625e-01,2.561031085492162900e-03,1.000000000000000000e+00
2.816425540819100237e-01,1.688855869017789946e+00,1.033709898342370037e+00,1.366815615793854017e-03,3.926980523209102625e-01,3.480576508377742663e-03,1.000000000000000000e+00
5.473864940761650200e-01,1.844101742339919969e+00,5.474700492371530336e-01,1.193913477818469909e-03,3.926980523209102625e-01,3.040283675363919698e-03,1.000000000000000000e+00
1.354936429627110028e+00,5.727172191576069826e-01,1.355019984788099929e+00,1.176514904305814020e-04,9.817521315162971995e-02,1.198382836703098956e-03,1.000000000000000000e+00
1.354936429627110028e+00,1.355024459869270004e+00,5.727127440764340216e-01,1.149184987389210034e-03,3.926980523209102625e-01,2.926383211216193256e-03,1.000000000000000000e+00
5.726291889154460080e-01,1.355024459869270004e+00,1.355019984788099929e+00,7.772625731264359850e-05,9.817521315162971995e-02,7.917095855202972102e-04,1.000000000000000000e+00
1.154641079964739969e+00,1.154729110206899945e+00,1.154724635125730092e+00,8.060147700049979935e-04,2.945256394548891876e-01,2.736654002336698800e-03,1.000000000000000000e+00
-1.033745260010400013e+00,2.817305843240709984e-01,1.688851393936610101e+00,1.668284145589087899e-04,9.817521315162971995e-02,1.699292613719570206e-03,1.000000000000000000e+00
-2.640948643058890211e-01,1.964862053034529987e+00,2.640595026378619870e-01,6.924931164607391595e-06,9.817521315162971995e-02,7.053645153702869106e-05,1.000000000000000000e+00
-2.817614709109260152e-01,1.688855869017789946e+00,1.033709898342370037e+00,1.594199325334306073e-03,3.926980523209102625e-01,4.059605887812086852e-03,1.000000000000000000e+00
-5.475054109051810114e-01,1.844101742339919969e+00,5.474700492371530336e-01,5.811963146002685487e-04,2.945256394548891876e-01,1.973330117119691685e-03,1.000000000000000000e+00
-1.964892939621389889e+00,2.640639777190350035e-01,2.640595026378619870e-01,9.663733085025077996e-04,3.926980523209102625e-01,2.460855873338515729e-03,1.000000000000000000e+00
-1.688886755604640078e+00,1.033714373423539890e+00,2.817261092428979818e-01,6.438033402954568274e-04,2.945256394548891876e-01,2.185899134238411447e-03,1.000000000000000000e+00
-1.688886755604640078e+00,2.817305843240709984e-01,1.033709898342370037e+00,1.005673123303226901e-03,3.926980523209102625e-01,2.560932292277827513e-03,1.000000000000000000e+00
-1.844132628926770101e+00,5.474745243183259946e-01,5.474700492371530336e-01,9.828518115570228364e-04,3.926980523209102625e-01,2.502818146787860482e-03,1.000000000000000000e+00
-5.727481057444619994e-01,1.355024459869270004e+00,1.355019984788099929e+00,1.137657352636392994e-03,3.926980523209102625e-01,2.897028253419262848e-03,1.000000000000000000e+00
-1.355055346456129906e+00,1.355024459869270004e+00,5.727127440764340216e-01,7.609789373396042000e-04,2.945256394548891876e-01,2.583744283682843940e-03,1.000000000000000000e+00
-1.355055346456129906e+00,5.727172191576069826e-01,1.355019984788099929e+00,1.182301126648771950e-03,3.926980523209102625e-01,3.010712988417378784e-03,1.000000000000000000e+00
-1.154759996793760068e+00,1.154729110206899945e+00,1.154724635125730092e+00,1.581702291151939948e-03,3.926980523209102625e-01,4.027782368167650597e-03,1.000000000000000000e+00
-1.033745260010400013e+00,-2.816734406687649850e-01,1.688851393936610101e+00,7.088776311390126983e-04,2.945256394548891876e-01,2.406845232391346522e-03,1.000000000000000000e+00
-2.817614709109260152e-01,-1.033657229768240038e+00,1.688851393936610101e+00,7.693285187534287806e-04,2.945256394548891876e-01,2.612093535141148202e-03,1.000000000000000000e+00
-1.964892939621389889e+00,-2.640068340637289901e-01,2.640595026378619870e-01,6.769268099045405718e-04,2.945256394548891876e-01,2.298362924047641764e-03,1.000000000000000000e+00
-1.688886755604640078e+00,-2.816734406687649850e-01,1.033709898342370037e+00,1.157466406564249938e-03,3.926980523209102625e-01,2.947471727255667698e-03,1.000000000000000000e+00
-1.844132628926770101e+00,-5.474173806630200367e-01,5.474700492371530336e-01,4.622255200054382050e-04,2.945256394548891876e-01,1.569389751129747186e-03,1.000000000000000000e+00
-2.640948643058890211e-01,-1.964804909379229914e+00,2.640595026378619870e-01,-4.139743131807079881e-04,9.817521315162971995e-02,-4.216688712876361794e-03,1.000000000000000000e+00
-2.817614709109260152e-01,-1.688798725362480102e+00,1.033709898342370037e+00,1.235258780262940993e-03,3.926980523209102625e-01,3.145568899469599559e-03,1.000000000000000000e+00
-5.475054109051810114e-01,-1.844044598684609904e+00,5.474700492371530336e-01,-6.607796645733410301e-04,9.817521315162971995e-02,-6.730616042083653432e-03,1.000000000000000000e+00
-1.355055346456129906e+00,-5.726600755023010247e-01,1.355019984788099929e+00,1.546966076516248945e-03,3.926980523209102625e-01,3.939327092083661289e-03,1.000000000000000000e+00
-5.727481057444619994e-01,-1.354967316213969930e+00,1.355019984788099929e+00,1.648906480240657901e-03,3.926980523209102625e-01,4.198916878999904567e-03,1.000000000000000000e+00
-1.154759996793760068e+00,-1.154671966551600093e+00,1.154724635125730092e+00,1.048517498844963930e-03,2.945256394548891876e-01,3.560021126804341785e-03,1.000000000000000000e+00
2.816425540819100237e-01,-1.033657229768240038e+00,1.688851393936610101e+00,1.396097240644809099e-04,9.817521315162971995e-02,1.422046559235439584e-03,1.000000000000000000e+00
2.639759474768739733e-01,-1.964804909379229914e+00,2.640595026378619870e-01,8.805381017427671431e-04,3.926980523209102625e-01,2.242277741228003874e-03,1.000000000000000000e+00
2.816425540819100237e-01,-1.688798725362480102e+00,1.033709898342370037e+00,1.149859107042628054e-03,3.926980523209102625e-01,2.928099847317222441e-03,1.000000000000000000e+00
1.033626343181379914e+00,-1.688798725362480102e+00,2.817261092428979818e-01,1.047450373560492986e-03,3.926980523209102625e-01,2.667317465339816372e-03,1.000000000000000000e+00
5.473864940761650200e-01,-1.844044598684609904e+00,5.474700492371530336e-01,9.346779717366998641e-04,3.926980523209102625e-01,2.380144149461905796e-03,1.000000000000000000e+00
1.964774022792370012e+00,-2.640068340637289901e-01,2.640595026378619870e-01,-3.489727888799643019e-04,9.817521315162971995e-02,-3.554591608993836003e-03,1.000000000000000000e+00
1.688767838775629970e+00,-1.033657229768240038e+00,2.817261092428979818e-01,6.177263718541159410e-04,1.963504263032594399e-01,3.146040390561971340e-03,1.000000000000000000e+00
