-2.500000000000000000e-01,0.000000000000000000e+00
-2.489999999999999991e-01,0.000000000000000000e+00
-2.479999999999999982e-01,0.000000000000000000e+00
-2.469999999999999973e-01,0.000000000000000000e+00
-2.459999999999999964e-01,0.000000000000000000e+00
-2.449999999999999956e-01,0.000000000000000000e+00
-2.439999999999999947e-01,0.000000000000000000e+00
-2.429999999999999938e-01,0.000000000000000000e+00
-2.419999999999999929e-01,0.000000000000000000e+00
-2.409999999999999920e-01,0.000000000000000000e+00
-2.399999999999999911e-01,0.000000000000000000e+00
-2.389999999999999902e-01,0.000000000000000000e+00
-2.379999999999999893e-01,0.000000000000000000e+00
-2.369999999999999885e-01,0.000000000000000000e+00
-2.359999999999999876e-01,0.000000000000000000e+00
-2.349999999999999867e-01,0.000000000000000000e+00
-2.339999999999999858e-01,0.000000000000000000e+00
-2.329999999999999849e-01,0.000000000000000000e+00
-2.319999999999999840e-01,0.000000000000000000e+00
-2.309999999999999831e-01,0.000000000000000000e+00
-2.299999999999999822e-01,0.000000000000000000e+00
-2.289999999999999813e-01,0.000000000000000000e+00
-2.279999999999999805e-01,0.000000000000000000e+00
-2.269999999999999796e-01,0.000000000000000000e+00
-2.259999999999999787e-01,0.000000000000000000e+00
-2.249999999999999778e-01,0.000000000000000000e+00
-2.239999999999999769e-01,0.000000000000000000e+00
-2.229999999999999760e-01,0.000000000000000000e+00
-2.219999999999999751e-01,0.000000000000000000e+00
-2.209999999999999742e-01,0.000000000000000000e+00
-2.199999999999999734e-01,0.000000000000000000e+00
-2.189999999999999725e-01,0.000000000000000000e+00
-2.179999999999999716e-01,0.000000000000000000e+00
-2.169999999999999707e-01,0.000000000000000000e+00
-2.159999999999999698e-01,0.000000000000000000e+00
-2.149999999999999689e-01,0.000000000000000000e+00
-2.139999999999999680e-01,0.000000000000000000e+00
-2.129999999999999671e-01,0.000000000000000000e+00
-2.119999999999999662e-01,0.000000000000000000e+00
-2.109999999999999654e-01,0.000000000000000000e+00
-2.099999999999999645e-01,0.000000000000000000e+00
-2.089999999999999636e-01,0.000000000000000000e+00
-2.079999999999999627e-01,0.000000000000000000e+00
-2.069999999999999618e-01,0.000000000000000000e+00
-2.059999999999999609e-01,0.000000000000000000e+00
-2.049999999999999600e-01,0.000000000000000000e+00
-2.039999999999999591e-01,0.000000000000000000e+00
-2.029999999999999583e-01,0.000000000000000000e+00
-2.019999999999999574e-01,0.000000000000000000e+00
-2.009999999999999565e-01,0.000000000000000000e+00
-1.999999999999999556e-01,0.000000000000000000e+00
-1.989999999999999547e-01,0.000000000000000000e+00
-1.979999999999999538e-01,0.000000000000000000e+00
-1.969999999999999529e-01,0.000000000000000000e+00
-1.959999999999999520e-01,0.000000000000000000e+00
-1.949999999999999512e-01,0.000000000000000000e+00
-1.939999999999999503e-01,0.000000000000000000e+00
-1.929999999999999494e-01,0.000000000000000000e+00
-1.919999999999999485e-01,0.000000000000000000e+00
-1.909999999999999476e-01,0.000000000000000000e+00
-1.899999999999999467e-01,0.000000000000000000e+00
-1.889999999999999458e-01,0.000000000000000000e+00
-1.879999999999999449e-01,0.000000000000000000e+00
-1.869999999999999440e-01,0.000000000000000000e+00
-1.859999999999999432e-01,0.000000000000000000e+00
-1.849999999999999423e-01,0.000000000000000000e+00
-1.839999999999999414e-01,0.000000000000000000e+00
-1.829999999999999405e-01,0.000000000000000000e+00
-1.819999999999999396e-01,0.000000000000000000e+00
-1.809999999999999387e-01,0.000000000000000000e+00
-1.799999999999999378e-01,0.000000000000000000e+00
-1.789999999999999369e-01,0.000000000000000000e+00
-1.779999999999999361e-01,0.000000000000000000e+00
-1.769999999999999352e-01,0.000000000000000000e+00
-1.759999999999999343e-01,0.000000000000000000e+00
-1.749999999999999334e-01,0.000000000000000000e+00
-1.739999999999999325e-01,0.000000000000000000e+00
-1.729999999999999316e-01,0.000000000000000000e+00
-1.719999999999999307e-01,0.000000000000000000e+00
-1.709999999999999298e-01,0.000000000000000000e+00
-1.699999999999999289e-01,0.000000000000000000e+00
-1.689999999999999281e-01,0.000000000000000000e+00
-1.679999999999999272e-01,0.000000000000000000e+00
-1.669999999999999263e-01,0.000000000000000000e+00
-1.659999999999999254e-01,0.000000000000000000e+00
-1.649999999999999245e-01,0.000000000000000000e+00
-1.639999999999999236e-01,0.000000000000000000e+00
-1.629999999999999227e-01,0.000000000000000000e+00
-1.619999999999999218e-01,0.000000000000000000e+00
-1.609999999999999210e-01,0.000000000000000000e+00
-1.599999999999999201e-01,0.000000000000000000e+00
-1.589999999999999192e-01,0.000000000000000000e+00
-1.579999999999999183e-01,0.000000000000000000e+00
-1.569999999999999174e-01,0.000000000000000000e+00
-1.559999999999999165e-01,0.000000000000000000e+00
-1.549999999999999156e-01,0.000000000000000000e+00
-1.539999999999999147e-01,0.000000000000000000e+00
-1.529999999999999138e-01,0.000000000000000000e+00
-1.519999999999999130e-01,0.000000000000000000e+00
-1.509999999999999121e-01,0.000000000000000000e+00
-1.499999999999999112e-01,0.000000000000000000e+00
-1.489999999999999103e-01,0.000000000000000000e+00
-1.479999999999999094e-01,0.000000000000000000e+00
-1.469999999999999085e-01,0.000000000000000000e+00
-1.459999999999999076e-01,0.000000000000000000e+00
-1.449999999999999067e-01,0.000000000000000000e+00
-1.439999999999999059e-01,0.000000000000000000e+00
-1.429999999999999050e-01,0.000000000000000000e+00
-1.419999999999999041e-01,0.000000000000000000e+00
-1.409999999999999032e-01,0.000000000000000000e+00
-1.399999999999999023e-01,0.000000000000000000e+00
-1.389999999999999014e-01,0.000000000000000000e+00
-1.379999999999999005e-01,0.000000000000000000e+00
-1.369999999999998996e-01,0.000000000000000000e+00
-1.359999999999998987e-01,0.000000000000000000e+00
-1.349999999999998979e-01,0.000000000000000000e+00
-1.339999999999998970e-01,0.000000000000000000e+00
-1.329999999999998961e-01,0.000000000000000000e+00
-1.319999999999998952e-01,0.000000000000000000e+00
-1.309999999999998943e-01,0.000000000000000000e+00
-1.299999999999998934e-01,0.000000000000000000e+00
-1.289999999999998925e-01,0.000000000000000000e+00
-1.279999999999998916e-01,0.000000000000000000e+00
-1.269999999999998908e-01,0.000000000000000000e+00
-1.259999999999998899e-01,0.000000000000000000e+00
-1.249999999999998890e-01,0.000000000000000000e+00
-1.239999999999998881e-01,0.000000000000000000e+00
-1.229999999999998872e-01,0.000000000000000000e+00
-1.219999999999998863e-01,0.000000000000000000e+00
-1.209999999999998854e-01,0.000000000000000000e+00
-1.199999999999998845e-01,0.000000000000000000e+00
-1.189999999999998836e-01,0.000000000000000000e+00
-1.179999999999998828e-01,0.000000000000000000e+00
-1.169999999999998819e-01,0.000000000000000000e+00
-1.159999999999998810e-01,0.000000000000000000e+00
-1.149999999999998801e-01,0.000000000000000000e+00
-1.139999999999998792e-01,0.000000000000000000e+00
-1.129999999999998783e-01,0.000000000000000000e+00
-1.119999999999998774e-01,0.000000000000000000e+00
-1.109999999999998765e-01,0.000000000000000000e+00
-1.099999999999998757e-01,0.000000000000000000e+00
-1.089999999999998748e-01,0.000000000000000000e+00
-1.079999999999998739e-01,0.000000000000000000e+00
-1.069999999999998730e-01,0.000000000000000000e+00
-1.059999999999998721e-01,0.000000000000000000e+00
-1.049999999999998712e-01,0.000000000000000000e+00
-1.039999999999998703e-01,0.000000000000000000e+00
-1.029999999999998694e-01,0.000000000000000000e+00
-1.019999999999998685e-01,0.000000000000000000e+00
-1.009999999999998677e-01,0.000000000000000000e+00
-9.999999999999986677e-02,0.000000000000000000e+00
-9.899999999999986589e-02,0.000000000000000000e+00
-9.799999999999986500e-02,0.000000000000000000e+00
-9.699999999999986411e-02,0.000000000000000000e+00
-9.599999999999986322e-02,0.000000000000000000e+00
-9.499999999999986233e-02,0.000000000000000000e+00
-9.399999999999986144e-02,0.000000000000000000e+00
-9.299999999999986056e-02,0.000000000000000000e+00
-9.199999999999985967e-02,0.000000000000000000e+00
-9.099999999999985878e-02,0.000000000000000000e+00
-8.999999999999985789e-02,0.000000000000000000e+00
-8.899999999999985700e-02,0.000000000000000000e+00
-8.799999999999985612e-02,0.000000000000000000e+00
-8.699999999999985523e-02,0.000000000000000000e+00
-8.599999999999985434e-02,0.000000000000000000e+00
-8.499999999999985345e-02,0.000000000000000000e+00
-8.399999999999985256e-02,0.000000000000000000e+00
-8.299999999999985167e-02,0.000000000000000000e+00
-8.199999999999985079e-02,0.000000000000000000e+00
-8.099999999999984990e-02,0.000000000000000000e+00
-7.999999999999984901e-02,0.000000000000000000e+00
-7.899999999999984812e-02,0.000000000000000000e+00
-7.799999999999984723e-02,0.000000000000000000e+00
-7.699999999999984635e-02,0.000000000000000000e+00
-7.599999999999984546e-02,0.000000000000000000e+00
-7.499999999999984457e-02,0.000000000000000000e+00
-7.399999999999984368e-02,0.000000000000000000e+00
-7.299999999999984279e-02,0.000000000000000000e+00
-7.199999999999984190e-02,0.000000000000000000e+00
-7.099999999999984102e-02,0.000000000000000000e+00
-6.999999999999984013e-02,0.000000000000000000e+00
-6.899999999999983924e-02,0.000000000000000000e+00
-6.799999999999983835e-02,0.000000000000000000e+00
-6.699999999999983746e-02,0.000000000000000000e+00
-6.599999999999983658e-02,0.000000000000000000e+00
-6.499999999999983569e-02,0.000000000000000000e+00
-6.399999999999983480e-02,0.000000000000000000e+00
-6.299999999999983391e-02,0.000000000000000000e+00
-6.199999999999983302e-02,0.000000000000000000e+00
-6.099999999999983213e-02,0.000000000000000000e+00
-5.999999999999983125e-02,0.000000000000000000e+00
-5.899999999999983036e-02,0.000000000000000000e+00
-5.799999999999982947e-02,0.000000000000000000e+00
-5.699999999999982858e-02,0.000000000000000000e+00
-5.599999999999982769e-02,0.000000000000000000e+00
-5.499999999999982681e-02,0.000000000000000000e+00
-5.399999999999982592e-02,0.000000000000000000e+00
-5.299999999999982503e-02,0.000000000000000000e+00
-5.199999999999982414e-02,0.000000000000000000e+00
-5.099999999999982325e-02,0.000000000000000000e+00
-4.999999999999982236e-02,0.000000000000000000e+00
-4.899999999999982148e-02,0.000000000000000000e+00
-4.799999999999982059e-02,0.000000000000000000e+00
-4.699999999999981970e-02,0.000000000000000000e+00
-4.599999999999981881e-02,0.000000000000000000e+00
-4.499999999999981792e-02,0.000000000000000000e+00
-4.399999999999981704e-02,0.000000000000000000e+00
-4.299999999999981615e-02,0.000000000000000000e+00
-4.199999999999981526e-02,0.000000000000000000e+00
-4.099999999999981437e-02,0.000000000000000000e+00
-3.999999999999981348e-02,0.000000000000000000e+00
-3.899999999999981259e-02,0.000000000000000000e+00
-3.799999999999981171e-02,0.000000000000000000e+00
-3.699999999999981082e-02,0.000000000000000000e+00
-3.599999999999980993e-02,0.000000000000000000e+00
-3.499999999999980904e-02,0.000000000000000000e+00
-3.399999999999980815e-02,0.000000000000000000e+00
-3.299999999999980727e-02,0.000000000000000000e+00
-3.199999999999980638e-02,0.000000000000000000e+00
-3.099999999999980549e-02,0.000000000000000000e+00
-2.999999999999980460e-02,0.000000000000000000e+00
-2.899999999999980371e-02,0.000000000000000000e+00
-2.799999999999980282e-02,0.000000000000000000e+00
-2.699999999999980194e-02,0.000000000000000000e+00
-2.599999999999980105e-02,0.000000000000000000e+00
-2.499999999999980016e-02,0.000000000000000000e+00
-2.399999999999979927e-02,0.000000000000000000e+00
-2.299999999999979838e-02,0.000000000000000000e+00
-2.199999999999979750e-02,0.000000000000000000e+00
-2.099999999999979661e-02,0.000000000000000000e+00
-1.999999999999979572e-02,0.000000000000000000e+00
-1.899999999999979483e-02,0.000000000000000000e+00
