,No Averaging-Train,No Averaging-Test,$R_{av}=0.01$-Train,$R_{av}=0.01$-Test,$R_{av}=0.25$-Train,$R_{av}=0.25$-Test,$R_{av}=0.50$-Train,$R_{av}=0.50$-Test,$R_{av}=0.82$-Train,$R_{av}=0.82$-Test,$R_{av}=0.95$-Train,$R_{av}=0.95$-Test,$R_{av}=0.99$-Train,$R_{av}=0.99$-Test,$R_{av}=1.00$-Train,$R_{av}=1.00$-Test,$R_{av}=1.01$-Train,$R_{av}=1.01$-Test,$R_{av}=1.05$-Train,$R_{av}=1.05$-Test,Mullins-Train,Mullins-Test,Mullins - No Averaging-Train,Mullins - No Averaging-Test
Molar Mass,5.032827579783462,8.506815918318667,4.74916200976079,8.932505491818373,4.916622868655962,8.67862070035048,5.994865159168953,8.730829593432043,6.385498074191221,9.39807810312439,7.586222124103419,10.36310428372276,8.461697897950865,9.94136279151081,8.658720628278287,11.031158030671365,8.830700780201663,11.563768335335217,9.04842253081708,12.548862521422073,2.764766970072249,7.324859523214649,2.2008058988697794,7.450405827555231
Boiling Point,11.113259883372438,16.774661069640594,11.575757696849553,15.644742423966116,11.463225456669193,17.281505637556155,12.958763230461487,19.04205294471164,15.289371984342317,20.307093624866344,17.26535130813119,20.084767539459957,18.502389210107026,19.951270718504986,20.534392155318606,21.106047153334615,22.433986471585797,22.01565364009641,24.200088639069392,24.4298634730061,9.763830847511478,18.621759616414526,8.7513812721213,15.77734070817462
Density at 20°C,0.02781212045418984,0.09551606597643231,0.001603709359204782,0.09103850936160322,0.0025853188511111803,0.08694605619272508,0.0475234893809762,0.08360090620560497,0.06511662701792274,0.09353966481890348,0.009676332121567616,0.10113376051459011,0.01184643486052938,0.11253875913145073,0.05876544203034116,0.10224735617574375,0.06740861273373243,0.10226614077480162,0.06680591157854163,0.10094437531104365,0.0020161930400790827,0.07168440598711177,1.1269906682906267e-06,0.06344465620925722
RI at 20°C,0.008001629974518367,0.02147345391517275,0.007401158375113907,0.02084122781863728,0.005644487849808085,0.019602346558955635,0.004582057733382327,0.021043166613052115,0.00964066032312714,0.024385428224702032,0.006046343506756035,0.024629892470630396,0.005216407293575947,0.02295644532745053,0.007514346200311867,0.024693671192947252,0.01644179133904315,0.025009413106743594,0.020262441603698524,0.027295746482889204,0.0023325509669192604,0.0200847471835421,0.002272000528064657,0.021200328448309845
$S_{aq}$ at 25°C (g/kg),37.64389657859741,13.452942932825954,57.25475423489362,15.180256320231106,62.00649794404222,4.996307416788191,63.074801546057365,7.777970444044259,67.98238085472674,7.189360948386565,90.01754387007536,5.146034845136112,93.8254015191281,6.961963089842659,100.80523768375608,8.704471519706509,103.03833176706989,8.635328170910341,101.80107491908082,16.069881106848236,72.74392436821024,6.877816965479505,54.905885227502,6.349705196699053
Vapor Pressure,13.713316670409013,28.498566412175997,13.947533477562372,28.907804734006692,14.596356570742586,25.864993373741054,14.902294227882615,28.896348748016468,18.776153852262503,28.335281526521193,19.418957850774717,26.498536090547635,21.93104000451885,28.240658014839905,21.225462840166838,31.51488795096745,22.76534290095064,32.767431629855565,24.45095650672289,33.221843212242725,11.257123922842993,19.02668237928062,12.171508622015564,21.032478222838552
