,No Averaging-Train,No Averaging-Test,$R_{av}=0.01$-Train,$R_{av}=0.01$-Test,$R_{av}=0.25$-Train,$R_{av}=0.25$-Test,$R_{av}=0.50$-Train,$R_{av}=0.50$-Test,$R_{av}=0.82$-Train,$R_{av}=0.82$-Test,$R_{av}=0.95$-Train,$R_{av}=0.95$-Test,$R_{av}=0.99$-Train,$R_{av}=0.99$-Test,$R_{av}=1.00$-Train,$R_{av}=1.00$-Test,$R_{av}=1.01$-Train,$R_{av}=1.01$-Test,$R_{av}=1.05$-Train,$R_{av}=1.05$-Test,Mullins-Train,Mullins-Test,Mullins - No Averaging-Train,Mullins - No Averaging-Test
Molar Mass,5.268110632699954,7.818821575889088,5.213029308344405,8.357694358957712,5.1848843676066485,8.502971943298325,6.075759535789611,8.710665543243197,6.217351904078884,8.912258016447383,7.824987581065122,8.790884044499029,8.608307364708272,9.9770319324843,8.584299026793463,10.470433538377504,9.038387201719633,10.343021614401842,9.33047586815199,11.304345880792713,2.751690789546326,7.048749274434587,2.126912864697506,6.312610494208713
Boiling Point,10.968020756119603,17.70878273601827,11.401175619371854,17.606734069745926,11.689641657628572,17.06078787439257,13.290079567935942,17.459398103805636,15.621772177257572,18.19031823083291,17.34774218677774,19.455251939725823,18.718656384556837,20.555975254660005,20.714577770141318,21.334597216633668,22.94163713767002,22.32771739944322,24.858362974472833,23.24595332250272,10.18998324971126,15.915055088230588,8.784288515506589,17.06267802320463
Density at 20°C,0.04267112249302034,0.07961746282292026,0.035708993922690585,0.07735003613380988,0.04034166767054219,0.07926238867290634,0.052006959032084576,0.0800000865033522,0.06478885971851339,0.08330077115960645,0.0646657395856691,0.08102430726381304,0.008521515203067908,0.0997923527948095,0.014828288157424542,0.10944628471916287,0.06979809268363342,0.10580044220361502,0.06835981618843061,0.11481786545054737,0.0026807798853410976,0.049960336451616745,0.0003571590150796839,0.06856513805190043
RI at 20°C,0.009866662949089462,0.017024781938770897,0.009696456489113206,0.01803140970407729,0.007163325285541639,0.017255926440571598,0.0058220082539849885,0.019274400053772858,0.008869539414308986,0.022908850554622627,0.010952040786352105,0.023300162939920755,0.006900330310778852,0.024955535781876925,0.010018873763091855,0.027380747984687953,0.014267332904342329,0.02900184622213957,0.018844040439951457,0.02997130510382745,0.002545846769839924,0.019804452563214458,0.0022595616931804724,0.017411091982323584
$S_{aq}$ at 25°C (g/kg),18.829099712044894,11.978901842626922,18.284708355171198,12.109145952677844,25.73071531251682,13.092104232436483,30.122612819754288,11.79330865949178,49.138675037683825,13.543345077517559,82.81016000565614,16.1474796128507,92.96770290207941,21.656135576395663,97.26909299023127,27.294786477342818,101.1391279780651,38.13656785212219,100.35558670235461,25.595523619167842,36.045646941638566,12.87408455145556,33.915347980941156,9.897632685888828
Vapor Pressure,14.80475120250685,40.6691809138977,16.02535948272554,20.064056898857412,15.824696659672773,33.234081297195516,15.192664260186282,18.684617844230512,21.41307271670207,10.971874748586043,20.46911999868635,12.698288652976535,24.945720491504307,15.990582911055666,23.992601438004385,15.621760408910385,25.247933925832758,16.212221362808766,26.392755499998426,17.350416723205072,10.379665797744245,12.84945966153142,11.563795803487851,19.57029371081828
