,No Averaging-Train,No Averaging-Test,$R_{av}=0.01$-Train,$R_{av}=0.01$-Test,$R_{av}=0.25$-Train,$R_{av}=0.25$-Test,$R_{av}=0.50$-Train,$R_{av}=0.50$-Test,$R_{av}=0.82$-Train,$R_{av}=0.82$-Test,$R_{av}=0.95$-Train,$R_{av}=0.95$-Test,$R_{av}=0.99$-Train,$R_{av}=0.99$-Test,$R_{av}=1.00$-Train,$R_{av}=1.00$-Test,$R_{av}=1.01$-Train,$R_{av}=1.01$-Test,$R_{av}=1.05$-Train,$R_{av}=1.05$-Test,Mullins-Train,Mullins-Test,Mullins - No Averaging-Train,Mullins - No Averaging-Test
Molar Mass,4.847504495588533,10.106476649693946,8.360252183626965,11.864060088291415,4.84719136149748,10.415967738267074,5.907031129804974,10.883579378257531,6.163403989020316,11.061167460792829,7.698138698473341,11.359274143887928,8.524674779640595,13.193453356321701,8.706216257690823,13.575831244181716,8.920639133186423,13.47990374073012,9.110066835746927,12.666097891457468,2.9172367826620627,8.243454578005213,2.374858619057309,8.566554071901315
Boiling Point,11.249898348000288,17.873746501743533,11.03417707715234,17.559147097214108,11.532229029241394,17.734560136743447,13.35976174502238,17.25647853187659,15.577144303112407,16.89875196083816,17.581529193777733,17.243854003338086,18.928792014150467,19.198171259020967,20.60212654665113,20.461800301517034,22.22092748007704,24.929083226476497,23.66449823384029,27.629626741829092,10.5790578329481,13.691187039806637,9.554460327893082,14.747272122815192
Density at 20°C,0.04848010888506624,0.06707851805424343,0.027665460164037425,0.07378976965235957,0.0098157139677457,0.08286579155261904,0.02143817387941307,0.08898384646878725,0.05635741278131781,0.08503833857019615,0.06579281512457737,0.09343799238338901,0.008316473480963326,0.09440686412363698,0.010230481200357895,0.09701976529308157,0.07399280668395612,0.09380294469061824,0.07441933686926858,0.0997183357314533,0.0007438660461876038,0.06831067193189028,1.1165074594813282e-06,0.06753670853532036
RI at 20°C,0.008625743125689601,0.019526557518235052,0.007932086350521027,0.019494502143847105,0.005257134160215784,0.02010504060486349,0.0044196028950360886,0.01747952536522346,0.007247648549071243,0.023839599448843174,0.0070240250957445665,0.021697209463259766,0.006733454412714883,0.023550987761352376,0.008657775169806028,0.027266319837836485,0.015290425840168174,0.027335191853771975,0.020361749655143875,0.027761249373928383,0.0025453748238882523,0.014958960888247257,0.00385813638156628,0.015156209095904632
$S_{aq}$ at 25°C (g/kg),23.41994586273738,39.81892257273612,47.66322305889104,34.59768723021269,30.499621074966292,40.24058731859705,26.870479860970267,39.8120294413134,52.06665559132468,38.80141630479024,79.67823458265347,41.30215935612368,88.03620407101856,39.45592212869965,90.63925409944893,46.352100868269204,96.9633582152398,46.41734252120728,96.95068746993937,48.21249849595043,58.52880670840963,43.14154920673557,57.254534927681824,41.30211596511924
Vapor Pressure,15.854399088145755,18.7652975328459,15.623394224708303,21.144952781883436,17.432399452748427,21.314572600584217,17.302248707521915,15.744428697362402,20.50528257263715,22.86664588037176,19.00803576300407,27.08087439343861,23.4584651268694,24.770574947576456,21.838074512064672,24.45452229923423,23.458640480119293,26.32979451027941,24.936400128639324,25.244070482734255,9.878919772119128,22.816595031272175,11.578736795547483,16.339090322549517
