,1.0,1.0722672220103233,1.1497569953977358,1.2328467394420661,1.321941148466029,1.4174741629268053,1.5199110829529336,1.6297508346206442,1.7475284000076838,1.8738174228603839,2.0092330025650473,2.154434690031884,2.3101297000831598,2.4770763559917106,2.6560877829466865,2.848035868435802,3.0538555088334154,3.2745491628777286,3.511191734215131,3.7649358067924683,4.0370172585965545,4.328761281083058,4.641588833612779,4.977023564332112,5.3366992312063095,5.722367659350217,6.1359072734131725,6.579332246575681,7.054802310718643,7.564633275546289,8.111308307896872,8.697490026177835,9.326033468832199,10.0,10.722672220103231,11.497569953977356,12.32846739442066,13.219411484660293,14.174741629268055,15.199110829529339,16.297508346206442,17.47528400007684,18.73817422860384,20.09233002565047,21.544346900318846,23.101297000831604,24.770763559917114,26.560877829466868,28.48035868435802,30.538555088334157,32.74549162877728,35.11191734215131,37.64935806792467,40.370172585965555,43.287612810830595,46.4158883361278,49.770235643321115,53.3669923120631,57.22367659350217,61.35907273413173,65.79332246575683,70.54802310718645,75.64633275546291,81.11308307896873,86.97490026177834,93.26033468832199,100.0,107.22672220103232,114.97569953977356,123.28467394420659,132.19411484660287,141.74741629268047,151.99110829529332,162.9750834620645,174.7528400007685,187.3817422860385,200.9233002565048,215.44346900318845,231.01297000831605,247.70763559917114,265.6087782946687,284.8035868435802,305.3855508833416,327.45491628777285,351.1191734215131,376.49358067924675,403.70172585965537,432.8761281083057,464.1588833612782,497.7023564332114,533.6699231206312,572.236765935022,613.5907273413176,657.9332246575682,705.4802310718645,756.463327554629,811.1308307896873,869.7490026177834,932.60334688322,1000.0
1.0,-805.9878335832659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0722672220103233,-805.9878335803363,-805.9878337375117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1497569953977358,-805.9878335235567,-805.9878332966481,-845.6047693023652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2328467394420661,-805.9878335406663,-845.6047696221774,-845.6047692756814,-840.6756663131014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.321941148466029,-805.9878335830483,-845.604769775762,-845.6047691677276,-845.6047700094236,-840.6756665402996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4174741629268053,-805.9878334587547,-845.6047698388122,-845.6047691880942,-845.6047698375949,-840.6756662782836,-840.6756662319505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5199110829529336,-805.9878335781237,-845.6047698065152,-845.6047691417798,-845.6047701288282,-840.6756660672377,-840.6756662638694,-840.6756666658752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.6297508346206442,-805.9878327473838,-845.6047696543312,-845.6047689800452,-845.6047700269739,-840.6756665106961,-840.6756662298633,-845.6047703200693,-840.6756667774964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7475284000076838,-805.9878335172975,-845.6047696620789,-845.6047691795159,-845.6047697237028,-845.6047700352707,-840.6756662913806,-845.6047703631674,-845.6047704481755,-840.6756663762062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8738174228603839,-805.9878335325084,-845.6047697693214,-845.6047690995617,-845.6047699391562,-845.6047703045267,-840.6756662462815,-845.6047702834477,-845.6047704692922,-840.6756666255255,-845.6047693904393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0092330025650473,-805.9878335349398,-845.6047697806747,-845.6047692398133,-845.6047693951372,-845.604770128341,-840.6756660813669,-845.6047703371494,-845.6047703509001,-845.6047700930274,-845.6047703528913,-845.6047699574925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.154434690031884,-837.6197759584263,-845.6047697066987,-845.6047692878947,-845.6047698219227,-845.6047700204078,-845.6047693523641,-845.6047702144074,-845.6047698745272,-845.6047703757724,-845.6047702531433,-845.6047702324145,-845.604770272559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3101297000831598,-837.6197759806964,-837.6197761775586,-845.6047690045954,-845.6047699234134,-845.6047702191684,-845.6047699192386,-845.6047704449884,-845.6047705703506,-845.6047704200023,-845.6047704930094,-845.6047699682274,-845.6047704138019,-845.6047704579619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4770763559917106,-837.6197757798964,-837.6197760238942,-837.6197742265362,-845.6047699695275,-845.6047700312072,-845.6047699864511,-845.6047705577428,-845.604770230776,-845.6047704865323,-845.6047699850706,-845.604770065921,-845.6047704972242,-845.6047705837694,-845.6047705238298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.6560877829466865,-845.0061705226117,-837.61977616261,-837.6197751193337,-837.619776410751,-845.6047701352409,-845.6047698092926,-845.6047705127501,-845.6047704639235,-845.6047701593739,-845.6047703586084,-845.6047695554404,-845.604770526775,-845.6047703590606,-845.6047706181256,-845.604770590033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.848035868435802,-842.3453057701657,-845.0061707592115,-837.6197750182688,-837.61977537766,-837.6197766169894,-845.6047695719432,-845.604770282417,-845.6047697873414,-845.6047703412977,-845.6047704439588,-845.6047701692557,-845.6047704474817,-845.6047705734801,-845.6047704469761,-845.6047705457474,-838.2716872702254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0538555088334154,-842.3453061824199,-834.9589117716865,-837.619775581599,-837.6197764413984,-837.6197759868561,-837.6197762481927,-845.6047705625448,-845.6047703595763,-845.6047703329039,-845.6047703584218,-845.6047701485268,-845.6047705375746,-845.6047705685085,-845.6047706042384,-845.6047704572733,-838.2716872744152,-838.2716872269475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.2745491628777286,-852.2513316863553,-842.3453063185589,-834.9589109553172,-837.6197763496195,-837.619776506591,-837.6197761116612,-837.6197768891413,-845.6047704271998,-845.6047703303221,-845.6047703227929,-845.6047701093333,-845.604769692713,-845.6047703533759,-845.6047706166156,-845.6047703574086,-838.2716872435067,-838.2716871330965,-838.271686988653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
